Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
23926,B0013NUGDE,A2O7EQPGUWFS7H,Linda,0,0,2,1312934400,Taste good - but not as good at Weight Watchers Brand,"These pop chips are satisfying and good for a snack, but not what I expected.  They do not taste as good, crisp or as light as the Weight Watchers brand that is so hard to find in stock.  I wish Amazon could carry the actual Weight Watcher's Brand chips - They are the best snack out there."
23927,B0013NUGDE,A1NYT53G77JTJ3,"Mochamom ""Mochamon""",0,0,5,1312848000,Good Chips - Better for You!,"Saw these chips about 9 months ago and bought the BBQ  at a Giant store in their organic section.<br />These chips are light but tasty and have a good BBQ flavor.<br />Of course they aren't  Herr's or Lays but a good for you substitute. These chips are popped like pop corn. The package explains the process.<br />Trader's Joe's, sells their version for $1.99 a dollar less than Giant but I swear they are the same chips with different names.<br />Try them."
23928,B0013NUGDE,AJFXMVJTGGHTY,"Wade Osborne ""Wade Osborne""",0,0,4,1312761600,great chips,Pop Chips are the best chips I've had that are low calorie. The originals are my favorite but the Sea Salt and Vinegar are very very good also.
23929,B0013NUGDE,A5FBD6P261CZL,M. Richards,0,0,5,1312243200,These are amazing!,"I've tried all the flavors but the Original is by far my favorite.  Ordered these through the Popchips website and it routed me to Amazon.  So delicious and at 100 calories for the snack size bags...I can finally eat chips without the guilt!  No shipping costs so runs right around a dollar a bag.  LOVE THESE!!!<br /><br />***UPDATE***<br />Ok, I freaking love these, have I mentioned that? I had to subscribe to make sure I always have them around to snack on.  Totally addicted, thanks Popchips! :)"
23930,B0013NUGDE,A1O3ONM1MJM7EM,"C. Marsteller ""Cafreen""",0,0,5,1311638400,Reminds me of MUNCHOS,"Love original flavor PopChips, it reminds me so much of Munchos.  I love that there is a healthier alternative that actually truly tastes good!  BBQ flavor is excellent too.  Although I love salt and vinegar chips, I wasn't crazy about their version.  The sour cream and onion and the cheddar were also so-so.  Out of all the flavors, original is my favorite.  You don't feel you're compromising anything with this alternative chip.  Way to go PopChips!"
23931,B0013NUGDE,A2YTE8OTJRPWTM,Dog Lover,0,0,5,1309478400,Yummy low cal chip,"I ordered a box of 24 of the variety pack of these after trying a couple of different flavors from my cafeteria at work.  This is a really great alternative to chips and they are really flavorful.  I typically take a sandwich to work everyday and was buying a small bag of pretzels or baked chips in the cafeteria.  I found these and they have the same texture as a chip, but have fewer calories and taste better.  After trying the variety pack, I really love the BBQ flavor the best.  My husband really loves the sea salt and vinegar flavor.  I do enjoy the cheddar potato as well, but we are subscribing to receive the BBQ and the salt and vinegar on a periodic basis since those are our favorites.  The original is rather plain, the parmesan and garlic is very garlicky, the salt and pepper is OK, but I'm just not a huge pepper fan so I'm probably not a good judge.  I really don't enjoy the sour cream and onion which is interesting because I do enjoy that flavor with other chips.<br /><br />So bottom line, great chip, great alternative to other chip options.  Low calorie, low fat, and the subscription option is really convenient since I can't seem to find the individual bag option at any store in my area."
23932,B0013NUGDE,A3GMF3G8MB8BQR,"DSR ""music fan""",0,0,5,1308614400,Delicious!,"I love Pop Chips! I've only tried the ""regular"" ones so far. Enjoy getting them for less from Amazon with a subscription. Everyone I've shared them with has really enjoyed them. If you haven't tried them, you're missing out on a delicious, low fat and low calorie snack that tastes decadent."
23933,B0013NUGDE,A3NJ7NZL6M3AR,MamaT,0,0,5,1308355200,Great for Dieters,Great for Dieters. Better taste than baked chips. I like these with the regular pop chips for good flavor. Just right on saltiness. Target carries them also but not all flavors.
23934,B0013NUGDE,A2E3PDH1EWALPH,TuscanGal,0,0,5,1308355200,Pop Chips - Wow!,"A friend told me about the Pop Chips and how great they were, so I ordered a case of 3 different flavors to share at the office.  With only 100 calories per bag, they make a great mid-afternoon snack!"
23935,B0013NUGDE,A27KU9B6VPQNZA,Quilting Cat Mom,0,0,5,1308268800,BBQ Pop Chips are yummy and convenient!,I love the BBQ Pop Chips.  They have a little zip to the flavor and are better than most BBQ chips.  The individual bags are great for taking them with you and watching your portion size.  I love the convenience of the auto-ship program.  I never run out.
23936,B0013NUGDE,A2KSMEP917LEW7,Mommadot,0,0,5,1307750400,Can't get enough of these!!,Barbecue has to be the absolute BEST variety of Popchips.  (I've tried them all.)  They're so good they're addictive but won't derail your diet.  I'd give them TEN stars if I could!!
23937,B0013NUGDE,AHS0PKJQWMM73,Vtec26,0,0,5,1307059200,Great Snack,We really like this relatively healthy snack.  We actually use it primarily for our 1yr old son after comparing ingredients and nutrition info with specific for toddler snacks.  Popchips actually compare as well or better than many snacks for toddlers so we went with this.
23938,B0013NUGDE,A2FPXXL23GYEK4,misspossible,0,0,5,1306627200,Pop goes the chips,These chips are really the best alternative to regular chips. They are crunchy and delicious and satisfy that chip craving without the calorie count.
23939,B0013NUGDE,A2CU0WYTQHTFFL,"Sadie Delaney ""Dog Lover""",0,0,5,1305331200,Send wrong items,"I love these, but Amazon sent me the wrong flavors.  Received the box today, opened it, and they sent an assorted box instead of the salt & vinegar only.  Went on to my account at amazon.com to let them know and Amazon said I ""could not take any action"" because I ""hadn't received the shipment yet.""  Then what is this box in front of me?????  Anyway, I need the chips for a party in two days, so guess I am stuck with the assorted box.  5 stars for the salt & b=vinegar chips, but 1 star to amazon for the screw-up."
23940,B0013NUGDE,A20KXGXD42I45E,LH,0,0,5,1304812800,cheddar popchips,Cheddar cheese popchips have 3 to 4 grams of fat and taste better than the real thing!  Highly recommended.
23941,B0013NUGDE,A1508YUDOCR066,Victor L. Castagnoli,0,0,5,1304380800,Awesome chips,"These chips taste great, are are not nearly as bad for you as regular chips.  I don't know anyone who has not like them."
23942,B0013NUGDE,A3BBC8E7QT7N9I,P. Harding,0,0,4,1304380800,the garlic parmesan pop chips,"If you really love lots of garlic, you will love these. I like garlic but these have too much.....the garlic overrides the taste of parmesan so they might just as well call these garlic chips. You will have the garlic taste in your mouth for a looooong time.<br />In spite of that, I do love the pop chips especially the barbeque(which is strong but good) and the cheddar. I also like the plain but only when I have already eaten something spicy. The other varieties aren't bad either. I like these chips because they also help my cravings and I can eat them and have been able to lose weight which I really have needed to do. Although more expensive than traditional chips, I look at it as a trade off for a more healthy lifestyle.<br /> I only gave a 4 because of the overly garlic ""parmesan garlic"" pop chips. Otherwise I would have given a 5."
23943,B0013NUGDE,A33ODUX6596NW3,AmandaGal,0,0,5,1303948800,OMG! These Are Good,"I normally HATE fake chips.  I don't even really like real chips, but if I'm having a chip, I don't want any of those taro, cassava whatevertheheck kind of chips.  They border on disgusting.  I was tentative to try these when I got them.<br /><br />I was surprised.  These chips are thick, airy and wonderful.  The BBQ flavor is the closest I've had to ""real"" BBQ chips.  I could eat a whole bag.<br /><br />I wouldn't call them a healthy snack, but they are more healthy than regular chips and quite enjoyable.  I can't believe I like a fake chip!"
23944,B0013NUGDE,A3DUH8XLN7ZWVK,N. Mielke,0,0,5,1303948800,i'm hooked!,"I got a free sample of these once, and now--we're on the subscribe and save program.  Not much of a chip fan, I love the slight spiciness of these (from the pepper) and the exploded texture of the chip.  It's so nice they're not greasy, and they manage to hit those little salty + crunchy cravings that hit everyonce in a while!  Definitely recommended."
23945,B0013NUGDE,A13FEDZA2FZLCC,Ryan Walsh,0,0,5,1303862400,My favorite brand of chips,"When I first heard about Popchips I thought they'd end up tasting like either kettle cooked chips or Cape Cod style chips. I was wrong. They are light, airy, and have a great taste to them... (a note to the makers of Popchips, however, there does need to be better quality control - I will randomly get a bag of chips that are, for lack of a better description I'll say ""harder"" than the majority of the batches I buy.)<br /><br />The Salt & Pepper variety is the flavor I love the most. It has a nice kick to it (if you're not into heat, you might want to stay away from this flavor and stick with my other favorite 'original'... otherwise, just have a bottle of water nearby.) I would definitely recommend this for anyone who is a lover of chips."
23946,B0013NUGDE,A1A2NH6F7Y4VXY,Biznisnut,0,0,5,1303776000,Tasty chip and great delivery,"I like Popchips.  Sea Salt & Vinegar are one of my favorite.  It may be an aquired taste, but I feel it's superior to baked and healthier than fried.  The subscription serivce is wonderful.  I get it quarterly and since I know my eating habits, they seems to arrive just when I run out.  Recommended."
23947,B0013NUGDE,A36YQLW5FDZG68,M. DaSilva,0,0,2,1303689600,Didn't satisfy the void of baked salt & vinegar chips for me,"I was really excited to try these out as salt & vinegar has always been my favorite flavor. I have to say that the taste is spot on but the texture was off-putting for me. I could get used to and somewhat liked the stale cracker feel but they left an awful coating in my mouth. It was akin to plain Smartfood popcorn. I'm guessing it has something to do with the production of popped foods. Not bad but not something I'd try again. However, the two positives are that they are significantly cheaper on Amazon by almost a $1.50 per bag and have less fat content than baked. If you're a fan, this is a great choice."
23948,B0013NUGDE,A1RJN4KXIQD5N5,A. Beer,0,0,5,1303689600,Healthy Chips at a super price,"If you are addicted to potato chips, or just love snacks, you may want to grab some of these.  I picked up my first bag at a store about 80 miles from home because they are low in fat.  The flavor is excellent and they are crisp and fresh packed in what looks like a foil package.  At only 4 grams of fat per ounce, these are the best flavored chips I have found.<br />Buying from Amazon brings the chips to my door at less cost than buying at a local store and I don't need to spend my time or money for transportation to get them. They are well packaged in the box and each bag is sealed with a volume of air that keeps it from squashing and breaking the contents in transit.<br />All in all a great flavorful low-fat snack that hits the spot.  if there is any negative at all, it is that with 12 bags in the cabinet, I need to ration them to myself so I don't pig-out on them.  Enjoy !"
23949,B0013NUGDE,A1C88279OPP89R,Sharon,0,0,5,1303257600,Pop Chips are great,"Popchips are great. I got the barbeque in the single serving, 100 calorie size.  It's the best way to get 100 calories I know of!  They were not broken or squashed in shipping either. Amazon is always careful about that. I'd buy them again."
23950,B0013NUGDE,A31R4NEBHWLTJ1,"Boopshkeen ""Boopshkeen""",0,0,4,1302652800,Love them!,"I love the small packaging,<br />I love the taste (BBQ is my favorite)...<br />I wish I could buy them in Europe...<br />Mmmmmm, so good!"
23951,B0013NUGDE,A1P80DQ1QCO68Q,Hide,0,0,5,1302307200,100 calories,These chips are so flavorful. They taste close to potato chips but they are 100 calories and about 3g fat. Much healthier. They have a great crunch and are nice and salty for when that's what you're looking for. My favorite is the BBQ a few of the others taste a little weird to me.
23952,B0013NUGDE,ALN3FDYXNZI0,M. Jones,0,0,5,1301875200,Greatest chips on Earth,We got a discount with Weight Watchers on this order a while back which I was really excited about. This is my favorite flavor of PopChips and would definitely recommend trying them out!
23953,B0013NUGDE,AWX2QVHDINYGQ,Christy,0,0,5,1301702400,Popchips,Individual popchips are a great snack!  They are only 3pts. per bag on the new Weight Watchers Plus program.  They are a quick snack & they make your head happy!!!!
23954,B0013NUGDE,A2O8HQH5PLBMQE,"Christina Eszenyi ""SPEDteacher""",0,0,4,1301702400,Love popchips!,"This is my least favorite flavor, I find it bland.  But these small bags are great for kids lunches, and a nice alternative to fattening chips.  The chips have a great texture for not being fried."
23955,B0013NUGDE,AA22L63CXOHDL,Annalee Dunn,0,0,5,1301097600,Best Chips Ever...,"Popchips are tasty and healthy. I enjoy a bag everyday for my afternoon snack, they are satisfying and don't make you feel weighed down."
23956,B0013NUGDE,A2I7KNBGTK6WV9,Uriah Jackson,0,0,5,1301011200,Nothing Better,BBQ is my favorite flavor for all Popchips.<br /><br />Popchips are Healthy (as fas a a chip goes) and flavorful. The best chips I have ever eaten
23957,B0013NUGDE,AFLPWZ266H0A4,"James J. Pyke ""Pajkossy""",0,0,5,1300924800,If you like black pepper and you like potato chips...,"Pretty much can't go wrong with these. Very peppery. Good potato flavor. Cruchy, but not mouth-injuringly so (you know how some brands of chips can be). Plus if you are extremely fastidious, you will undoubtedly enjoy the uniformity of size and shape that these chips have.<br /><br />Like Pr*ngl*s they are made from potato starch rather than actual sliced potatoes, but unlike those and other similar brands, they do not leave me feeling like I ate spoonfuls of vegetable shortening after consuming half a bag.<br /><br />The only other flavor of Popchips that I like are the plain original flavor. The other ones have poorly constructed flavor profiles in my considered opinion. Sometimes if you want to go lowfat, you really need to go simple with the seasoning, and it doesn't get much simpler than salt and pepper."
23958,B0013NUGDE,A33TD18SVQTDN0,"Ashley Ray ""Aray""",0,0,5,1300838400,These are Great!,"Each bag is only 100 calories, so it makes a perfect snack. And they taste great, they have become a staple in our pantry!"
23959,B0013NUGDE,A2FEIY3K5MRNXF,sp2,0,0,5,1300406400,Pop Chips,"I absolutely love Pop Chips.  They give me the crunch and flavor that I want and I don't have to feel guilty when I eat them!  Perfect portion size in the single serve bag.  I have tried 3 of the flavors (original, BBQ, and green onion) and the BBQ is the best yet."
23960,B0013NUGDE,A1ILMDO2212ZZ9,"I &#60;3 Electronix ""I &#60;3 Electronix""",0,0,5,1300147200,Addictive,The Cheddar Popchips are my favorite flavor. They are addictive. Glad they are a healthy option. We always have a case on hand of one or more flavors.
23961,B0013NUGDE,A3IR8KHXQNV81,"Veronica Williams ""Shy Gal""",0,0,5,1299888000,I see why they're called POPchips!,"First and foremost, shame on me. I thought these were going to taste like dry, boring, bland chip replacements. Imagine my surprise halfway through the first bite. It has the tang of a regular chip with BBQ flavor, but has the light and non-salty taste of a healthy snack. I literally had to hide the bag to prevent eating them all in one sitting. With a nice glass of sparkling water, they are a true treat and a great alternative to the usual processed chips we've all come to know, love, and mindlessly consume. I truly suggest you open your mind and buy a bag. These were absolutely wonderful to have as a late night snack, a mid-afternoon pick-me-up, and something to share with the children in my life. After one bag, you might not want to share."
23962,B0013NUGDE,A3H0NUX772TWVF,SB,0,0,5,1299801600,Delicious low fat treat.,"Popchips are the best find I have found in a long time.  You want to eat healthy, and at the same time sometimes, you want something yummy.  Regular chips are high in fat, low fat chips give you stomach problems, baked chips taste not good to me, Popchips a little bit of heaven.  4 grams of fat vs. 10 of regular chips, they use sea salt, they crunch, and to me taste like regular chips minus the grease.  As usual, things that taste good and are made healthy cost more than the high fat item, that is just the way it seems to work.  However, this treat in my opinion is worth your money, as so many other healthy treats are expensive and taste not so great.  I hope you will enjoy them I do and my family does too."
23963,B0013NUGDE,A12S7V16ZYBX1K,R. Best,0,0,5,1299715200,Greeaat!,"When does 100 calories taste like 240? When one uses these ""chips."" Great flavor just the right amount of salt and lots of crunch what could be better<a href=""http://www.amazon.com/gp/product/B0026KPDG8"">Popchips Cheddar Potato Chips, 0.8-Ounce Single Serve Bags (Pack of 24)</a>? Well real ones, but much more guilt with those."
23964,B0013NUGDE,A2YX27VE2XQHJQ,LuvOahu,0,0,5,1298764800,Love Popchips!!,"I love Popchips.  Favorite flavors are Cheddar, Sea Salt and Vinegar, and Salt and Pepper.  They are low in calories and lower in sodium so when I get a craving for potato chips, I grab a bag of Popchips."
23965,B0013NUGDE,A3BUPATBOPYA0Z,A. Plahitko,0,0,5,1298592000,LOVE these chips!,"I have been a long time seeker of junk food substitutes to help maintain my weight. I will never again, and I repeat, NEVER, buy another baked chip again. These are by far, the best ""healthy"" chip in the biz! Parmesan Garlic has got to be the best flavor, but sour cream n onion come in at a close second. I order these, box after box, and have never been disappointed. If you are on the fence about whether to try them, go for it!"
23966,B0013NUGDE,A2IKA1EJF14J2T,JDMTSX,0,0,5,1298246400,I hope they are as good for you as they taste!,"As far as the ingredients are concerned, the chips do seem healthier than regular chips. BBQ flavor is my favorite.  Be careful they are addicting and you could eat a whole bag if you were really hungry.  I haven't yet but i've eaten half a bag."
23967,B0013NUGDE,A2L00YZBDOOM8N,J. Fuller,0,0,5,1298160000,I had to stop buying,"my wife loves these and was breaking the bank- had to stop buying them.  Great product, good price, but too many of anything is probably not good."
23968,B0013NUGDE,A6UFP0NIYFA4Z,Gary,0,0,5,1297987200,Pop Chips are great,I have enjoyed Pop Chips for over a year now and am now purchasing them by the box with a monthly shipment from Amazon
23969,B0013NUGDE,A16LMUR3AX8T2J,bag,0,0,5,1297900800,Yum,These are better than the Special K things. These actually taste like potato (because they are potato). I describe them as a mix between Munchos and O'Boises. Delicious.
23970,B0013NUGDE,A1ALIH2Y62LO4O,Sylvia A. Roy,0,0,5,1297641600,Prefer regular Pop Chips,"I thought these would be a good substitute for regular salt and vinegar chips but they are not. However, Pop Chips are a great alternative to regular or reduced fat chips."
23971,B0013NUGDE,A3A1OA237FOZFK,#1 Amazon Fan,0,0,5,1296950400,This picky eater loves them!,"I was a little hesitant to try these, especially after reading such mixed reviews although overall they were positive. However, I liked the idea that they are healthier than regular chips and I figured they would be great for school lunches, quick snacks, etc. I decided to give them a try and figured if we did not like them, they could be donated.  I ordered a mixed case the first time around to see which flavors we liked more (or less) and thought that would give us a good sampling.  After deciding we liked most of the flavors, we decided to try other ones as well.<br /><br />Despite the flavor preferences, these chips do not taste like cardboard.  At first taste, they are a little crunchier and thicker than you might expect. I think this is a good thing, because it means they are not heavily-laden with oil.  The 0.8 oz bags are 100 calories each as well, which is much better than the other alternatives and gives you the enjoyment of chips without the extra calories, trans fat, etc.<br /><br />I have included a summary of opinions below from myself, friends and family for each flavor:<br /><br />Sea Salt & Vinegar - Great, the absolute favorite flavor for everyone<br />BBQ - Very good, I'm not crazy about BBQ to begin with but would say this flavor is ""sweet"" BBQ. Everyone else loved them.<br />Cheddar - Very Good, probably close in preference to the BBQ<br />Original Potato - Good, but a little salty (seems to fluctuate somewhat between bags)<br />Salt & Pepper - Good, everyone liked them but preferred other flavors more<br />Parmesan Garlic - Good, but overall was 50/50. You definitely taste more parmesan than garlic and most people were expecting the latter.<br />Sour Cream & Onion - Not so good, no one really liked these enough to want more or to even finish the bag<br /><br />I know taste is a very subjective thing, but I hope this review helps someone decide to give these a try. I did get them at a reduced price through subscribe & save, and shortly after my first order, Amazon had them on the Gold Box for an even better price.  I think the average price per bag came out to approximately forty six cents a bag and had free shipping under my prime account."
23972,B0013NUGDE,A3A1OA237FOZFK,#1 Amazon Fan,0,0,5,1296950400,Love them & I'm a picky eater,"I was a little hesitant to try these, especially after reading such mixed reviews although overall they were positive. However, I liked the idea that they are healthier than regular chips and I figured they would be great for school lunches, quick snacks, etc. I decided to give them a try and figured if we did not like them, they could be donated.  I ordered a mixed case the first time around to see which flavors we liked more (or less) and thought that would give us a good sampling.  After deciding we liked most of the flavors, we decided to try other ones as well.<br /><br />Despite the flavor preferences, these chips do not taste like cardboard.  At first taste, they are a little crunchier and thicker than you might expect. I think this is a good thing, because it means they are not heavily-laden with oil.  The 0.8 oz bags are 100 calories each as well, which is much better than the other alternatives and gives you the enjoyment of chips without the extra calories, trans fat, etc.<br /><br />I have included a summary of opinions below from myself, friends and family for each flavor:<br /><br />Sea Salt & Vinegar - Great, the absolute favorite flavor for everyone<br />BBQ - Very good, I'm not crazy about BBQ to begin with but would say this flavor is ""sweet"" BBQ. Everyone else loved them.<br />Cheddar - Very Good, probably close in preference to the BBQ<br />Original Potato - Good, but a little salty (seems to fluctuate somewhat between bags)<br />Salt & Pepper - Good, everyone liked them but preferred other flavors more<br />Parmesan Garlic - Good, but overall was 50/50. You definitely taste more parmesan than garlic and most people were expecting the latter.<br />Sour Cream & Onion - Not so good, no one really liked these enough to want more or to even finish the bag<br /><br />I know taste is a very subjective thing, but I hope this review helps someone decide to give these a try. I did get them at a reduced price through subscribe & save, and shortly after my first order, Amazon had them on the Gold Box for an even better price.  I think the average price per bag came out to approximately forty six cents a bag and had free shipping under my prime account."
23973,B0013NUGDE,A3A1OA237FOZFK,#1 Amazon Fan,0,0,5,1296950400,From a picky eater - I love these,"I was a little hesitant to try these, especially after reading such mixed reviews although overall they were positive. However, I liked the idea that they are healthier than regular chips and I figured they would be great for school lunches, quick snacks, etc. I decided to give them a try and figured if we did not like them, they could be donated.  I ordered a mixed case the first time around to see which flavors we liked more (or less) and thought that would give us a good sampling.  After deciding we liked most of the flavors, we decided to try other ones as well.<br /><br />Despite the flavor preferences, these chips do not taste like cardboard.  At first taste, they are a little crunchier and thicker than you might expect. I think this is a good thing, because it means they are not heavily-laden with oil.  The 0.8 oz bags are 100 calories each as well, which is much better than the other alternatives and gives you the enjoyment of chips without the extra calories, trans fat, etc.<br /><br />I have included a summary of opinions below from myself, friends and family for each flavor:<br /><br />Sea Salt & Vinegar - Great, the absolute favorite flavor for everyone<br />BBQ - Very good, I'm not crazy about BBQ to begin with but would say this flavor is ""sweet"" BBQ. Everyone else loved them.<br />Cheddar - Very Good, probably close in preference to the BBQ<br />Original Potato - Good, but a little salty (seems to fluctuate somewhat between bags)<br />Salt & Pepper - Good, everyone liked them but preferred other flavors more<br />Parmesan Garlic - Good, but overall was 50/50. You definitely taste more parmesan than garlic and most people were expecting the latter.<br />Sour Cream & Onion - Not so good, no one really liked these enough to want more or to even finish the bag<br /><br />I know taste is a very subjective thing, but I hope this review helps someone decide to give these a try. I did get them at a reduced price through subscribe & save, and shortly after my first order, Amazon had them on the Gold Box for an even better price.  I think the average price per bag came out to approximately forty six cents a bag and had free shipping under my prime account."
23974,B0013NUGDE,A2ABD9X340BR3I,karinkrupa,0,0,5,1296777600,great chips,I love these chips!!  I am a potato chip lover and these satisfy my craving for chips without all the fat and calories!!
23975,B0013NUGDE,A1LLUBUSFOL9SZ,A. Deal Finder,0,0,5,1296604800,"Mmmm, Mmmm, love these chips!",Love the taste of these chips; I guess they are a little better for you than other snack chips. Have a unique flavor. I only get these on Amazon when they have a good sale. Great alternative every so often.
23976,B0013NUGDE,A2QAHT9FICLK0Q,"J. Kelley ""JanJan""",0,0,5,1296604800,Can't eat just one!,"I hadn't had Cheddar Popchips before and as soon as they arrived, I started ""pop""ing.  WOW ~ very tasty!  around $1.25 a bag with 3 servings (I open the bag and immediately put them in snack bags), it's about 50 cents a bag.  Well worth it with a weight watcher points plus value of 1 !  These are also fantastic by crumbling them on top of casseroles after cooking.  They have a lot of flavor to offer!  I can't say enough about them.  Buy and find out for yourself ~ give yourself a treat!"
23977,B0013NUGDE,A1I3WLRL0AD81Y,Donna Thomas-Krabbe,0,0,5,1296604800,Great Taste,"Can't find these in individual size packages locally so this has answered my family's needs.  Have tried most of the varieties, but we prefer the original flavor."
23978,B0013NUGDE,AIDER0U54CSFQ,MichelleR,0,0,5,1296604800,Great Chip Alternative!,"For WW, this is great. Don't get me wrong, I still enjoy regular chips the best, but this is a close second. Great price!"
23979,B0013NUGDE,A1GS8K0TSHCX84,A. L'Heureux,0,0,5,1296432000,Popchips are amazing!,"An entire bag of the 3-ounce Popchips are only 360 calories and are very low in fat. I can snack on this or even replace lunch with some of them. There is just the right amount of salt and, despite being produced very unlike traditional chips, the expected crunch is still present. The only complaint I have is that the material of the chip is actually fairly coarse and if you're eating them quickly, I find the roof of my mouth gets a little raw."
23980,B0013NUGDE,A1AFTXJSHVYNR5,A,0,0,5,1296172800,Wonderful Flavor,These chips are wonderful. The BBQ and the Salt and Vinegar are both great. The serving size is very generous and the texture of the chip is great. I got these when they were the Deal of the Day and I'm very surprised at how great they taste!
23981,B0013NUGDE,A2DEB8DJ3MYSN2,ashleygranger,0,0,5,1295568000,Yum!,"I LOVE pop chips!  I like salty snacks and having one this low calorie is great.  I did think that the single serve bags of salt and vinegar has less flavor than the bigger bags, so I think next time I buy in bulk I'll get the bigger bags."
23982,B0013NUGDE,A3LA7JFUWHKBEW,"Bryce's Mom ""Jennifer""",0,0,5,1295222400,Excellent low fat chip,"These are great chips!  They have just as much flavor as a full fat chip and all of the crunch, but they are at least moderately healthy.  I pack them in my husband's and children's lunches.  Everyone loves them."
23983,B0013NUGDE,ANCGLF4A1FJCL,linda,0,0,5,1294963200,"Healthy, Tasty and Weight Watchers friendly!","I frequently eat Popchips with a sandwich for lunch. As an avid Weight Watchers Lifetime Member (and Leader), I enjoy them without guilt as they are Weight Watchers friendly. I love it that they are a healthy alternative to regular chips yet satisfy my craving for ""salty."""
23984,B0013NUGDE,A2YUXFOUTV9CSZ,jessica nizich,0,0,5,1294790400,Great BBQ flavor with a satisfying crunch,"These are nothing like chips, but they are very yummy. The bbq flavor is delicious. The texture is light and crunchy. Costco sells a large bag for $5. I also bought the lunch size on Amazon of 24 .8 bags. These don't taste like a diet food and are very satisfying. They are not greasy."
23985,B0013NUGDE,A1WLK5S6F2TD4V,Cortney,0,0,5,1292198400,BBQ Pop Chips are AMAZING!,"I love these chips, they are healthier than regular ones and taste great. Lots of bbq flavor, not just a sprinkling like some other chips."
23986,B0013NUGDE,AOSV7VXZQ1EI2,Colette Vallee,0,0,5,1292025600,Great Flavor,"I have tried a couple of flavors and the cheddar is by far my favorite.  The Sour Cream/Onion has an off-putting sweet yet salty powder.  These are a little high in sodium and they are not like regular chips, but they are a delicious chip-like snack.  I recommend the individual serving packs because it is very easy to eat more than one serving of the larger bags."
23987,B0013NUGDE,A3KT5JU7RD4Q4O,Jin,0,0,3,1291766400,"Great chip, little salty for me.","I ordered this box of potato chips a few months ago. I love the popchips, it tastes great.<br />One thing I have problem is it's little too salty for me. Anyone who has less tolerance of salt should be careful."
23988,B0013NUGDE,A254G2J906B7YD,"Gloria Trout ""Cindy Gerard fan""",0,0,5,1291507200,Great diet snack food.,You get a lot of flavor for 100 calories with these Pop Chips. I hesitated ordering them until I heard Jullian Michaels (trainer from the Biggest Loser) mention it as a substitute for potato chips. So glad that I ordered them.
23989,B0013NUGDE,A39222ZAUZUN9W,Nana99,0,0,5,1291161600,Best Chips Ever,"These chips are a regular in my house now.  In fact they are the only chips I buy.  The BBQ flavor is my favorite.  I buy these in single serving packs because if I buy a bigger bag, it is too hard to stop eating them."
23990,B0013NUGDE,AHCD2VXWGXF8X,acfdsteve,0,0,5,1290988800,The best I've ever eaten,"Without doubt the best chips I've ever had, other chips really should take a lesson from this company, try them bet you cannt eat just one"
23991,B0013NUGDE,AUG4K0USM185C,Miami teacher,0,0,5,1290902400,"Tasty, crunchy and healthier than regular chips","I have tried all of the flavors of Popchips and the Original is my favorite.  You know those chips Munchos that you get at convenience stores?  Well, these kind of remind me of them but they are: 1) tastier, 2) less salty, 3) less processed tasting and 4) better for you.  These are great snacking chips, good with dip, but definitely great on their own.  Crunchy and delicious!  If you like potato chips, you will definitely like Popchips.  Only thing that is weird is that some of the bags are saltier than others - I am not sure why."
23992,B0013NUGDE,A23R4JI2Q9CKDR,almost baby product expert,0,0,3,1290816000,Ok,"I like that it's not greasy and has less calories, but it's a little salty side, and it doesn't taste like potato chips I'm used to. It tastes like rice cakes with a hint of potato flavor (I guess that's how 'pop'things taste like). I like that it's less of a guilty pleasure, but I don't think I will buy it again."
23993,B0013NUGDE,A1ZH9LWMX5UCFJ,"K. Stuckey ""kateling""",0,0,5,1290384000,tasty treat,"I got to sample some of these at a food show and they were pretty good. The original flavor and texture kind of reminded me of Munchos. The barbecue is good too, very sweet, like KC Masterpiece. And the sour cream and chives is pretty good as well. If I was looking for a quick ""salty"" fix, I would definitely go with the original. They are very light and airy, different!"
23994,B0013NUGDE,A1RQTFGFW3HWM1,tayloredone,0,0,5,1290297600,BEWARE: ADDICTIVE :-),"These healthy chips are beyond delicious. Only wish they made them in larger bags but then again, I would be eating twice as much and cheaper to buy by the case on Amazon then in the store."
23995,B0013NUGDE,A1VWY3BJOQZCGC,Love them in Maine,0,0,5,1290124800,Great Chips with less calories,These chips are delicious and good for you.  I buy the small bags and they are just right to eat with your lunch or for a snack.  I would recommend them to anyone who loves chips but doesn't like all the fat and calories.
